anime_id,Name,Genres,prediction
Escaping from the submarine attack,they hid the 707 in the valley. But Red tried to destroy the valley in order to put the 707 into the torrents of mud. The 707 nearly escaped from it and got in the crater. However it was the pure water layer where the submarine couldn’t float up. At the moment,,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
1583,009-1,"Action, Sci-Fi",0
1584,Stratos 4 Advance Kanketsu-hen,"Comedy, Sci-Fi",0
In these final two episodes of Stratos 4 Advance are the exciting conclusion to the whole Stratos 4 series. The main characters will have to draw on all the resources they have,their friends and allies and their own sheer force of will,2.0,0
1585,Spectral Force,Fantasy,1
"(Source: AniDB)\"",OVA,Finished Airing,0
1586,Aoi Umi no Tristia,Adventure,0
Tristia used to be prospering playing an important role of the maritime trade,"and it was as beautiful as to be praised as \"\"marine jewelry\"\".",,0
However,that was a long time ago.,,0
The attack of the dragons deprived the city of their original brightness. The people in Tristia worked hard to reconstruct their city,but everything they did went wrong,,0
At the end of their hope,they asked a Great Artisan for the recovery of the city,,0
The long-awaited day came when the Great Artisan Prosper arrived in the city... However,it was only one girl who stood at the port of the city. Prospero sent his grand daughter,,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
1587,Tenpou Ibun: Ayakashi Ayashi,Supernatural,1
"(Source: AniDB)\"",TV,Finished Airing,0
1588,Mamoru-kun ni Megami no Shukufuku wo!,"Comedy, Romance",1
Yoshimura Mamoru is a high school boy who was saved by Beatrice miraculously when he was a child. At the first day of the school,he meets a girl under the cherry trees on his way to the school. She orders him to go out with her.,,0
Her name is Takasu Ayako. She is in the second grade and one year older than him. She is a director of student committee of discipline. Also,she is a granddaughter of a big-name politician,she is a pure-hearted girl.,0
"(Source: AnimeNfo)\"",TV,Finished Airing,0
1589,Bartender,"Drama, Gourmet",1
1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action, Adventure, Comedy, Fantasy",0
"A young boy named Shu receives one these crystals known as \"\"soul figures\"\" from his father after a baseball game. Legendz rapidly became popular and more and more children played it. Wiz employeys start to track down Shu for his special soul figure",for his soul figure can revive real legendz not just the little kiddy digital images! How will Shu fight his way to victory and claim this soul figure as his own?,,0
"(Source: TV.com)\"",TV,Finished Airing,0
1591,Kujibiki♥Unbalance,"Comedy, Romance",1
"(Source: ANN)\"",TV,Finished Airing,0
1592,Hataraki Man,"Comedy, Drama, Romance",1
"(Source: ANN)\"",TV,Finished Airing,0
1593,Azumanga Web Daiou,"Comedy, Slice of Life",0
"(Source: ANN)\"",ONA,Finished Airing,0
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Supernatural",1
While Ai continues her duties,she meets a boy named Takuma Kurebayashi,"as it poses a threat to her very existence.\"",0
1595,Inma Daitoshi: Beast City,Hentai,1
1596,Arcade Gamer Fubuki,"Action, Comedy, Sports, Ecchi",1
"(Source: ANN)\"",OVA,Finished Airing,0
1597,Panyo Panyo Di Gi Charat,Comedy,1
"(Source: ANN)\"",TV,Finished Airing,0
1598,Casshern: Robot Hunter,"Adventure, Sci-Fi",0
"(Source: ANN)\"",OVA,Finished Airing,0
1599,Eat-Man '98,"Action, Adventure, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1600,Galaxy Angel Rune,"Comedy, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1601,Red Garden,"Drama, Mystery, Supernatural",1
"(Source: ANN)\"",TV,Finished Airing,0
1602,Soukou no Strain,"Drama, Sci-Fi, Ecchi",1
When the academy is suddenly attacked by enemy forces,Sara enters battle against a Strain that quickly overpowers her. After incapacitating her,"now determined to confront her brother and make sense of her brother's actions.\"",0
1603,Super Robot Taisen OG: Divine Wars,"Action, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1604,Katekyo Hitman Reborn!,"Action, Comedy",0
Tsuna's boring life takes an extraordinary twist when he encounters the mysterious Reborn,who happens to be a hitman... and shockingly,but with the help of his new criminal affiliates and his peculiar home tutor,0
1606,Kekkaishi,"Action, Adventure, Supernatural",0
Thankfully,Yoshimura isn't the only one helping to keep the baddies at bay. His childhood friend and neighbor,as the Ayakashi attack in waves,0
1607,Venus Versus Virus,"Drama, Romance, Supernatural",1
"(Source: AnimeNewsService)\"",TV,Finished Airing,0
1608,Salaryman Kintarou,"Comedy, Drama",1
"(Source: AniDB)\"",TV,Finished Airing,0
1609,Mai-Otome Zwei,Action,1
A mission to destroy a meteor threatening to collide with Earl sets into motion a chain of events which result in a mysterious shadowy figure attacking Garderobe and several Otome as well as a new,more powerful version of Slave appearing across the planet. To make matters worse,,0
"(Source: Wikipedia)\"",OVA,Finished Airing,0
1611,Galerians: Rion,"Adventure, Drama, Horror, Mystery, Sci-Fi, Supernatural, Suspense",1
"(Source: AniDB)\"",OVA,Finished Airing,0
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!,"Comedy, Fantasy",0
1614,Captain Tsubasa: Road to 2002,Sports,1
Captain Tsubasa: Road to 2002 tells the story of how Tsubasa climbed his way through the ranks,"featuring his roots in the town of Nankatsu as well as his epic journey to master the art of soccer.\"",fall 2001,0
1617,Massugu ni Ikou.,"Comedy, Romance, Slice of Life",0
The main character,Mametaro,Akiyoshi.,0
During this story,which will be told from Mametaro's point of view,,0
"(Source: AniDB)\"",TV,Finished Airing,0
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),"Action, Adventure, Sci-Fi",1
"(Source: AniDB)\"",TV,Finished Airing,0
1619,Negima!? Haru Special!?,"Comedy, Fantasy, Romance, Ecchi",1
"(Source: ANN)\"",OVA,Finished Airing,0
1620,Maps,"Action, Adventure, Comedy, Sci-Fi",1
"(Source: ANN)\"",OVA,Finished Airing,0
1621,Haru no Ashioto The Movie: Ourin Dakkan,"Action, Comedy",1
This is the start of a full-scale war,one that this school has never seen before.,,0
"(Source: ANN)\"",OVA,Finished Airing,0
1622,Kai Doh Maru,"Action, Fantasy",1
"(Source: Production I.G.)\"",OVA,Finished Airing,0
1623,G-On Riders,"Action, Comedy, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1624,To Heart 2 Special,"Drama, Romance",0
1625,Soul Link Special,"Adventure, Comedy, Romance, Sci-Fi, Ecchi",0
1626,Genma Taisen,"Action, Adventure, Drama, Sci-Fi, Supernatural",0
Ancient beyond understanding,his power is immeasurable. He has destroyed half the universe and is on his way here. He is... Genma.,,0
Only two people are aware of the imminent catastrophe: Princess Luna,a modern day prophetess and Vega,,0
But will they be able to gather their champions in time? Genma's agents are already on Earth to ensure that their master meets with no opposition!,,,0
"(Source: AnimeNfo)\"",Movie,Finished Airing,0
1627,Choushin Hime Dangaizer 3,"Adventure, Sci-Fi, Ecchi",1
"(Source: AniDB)\"",OVA,Finished Airing,0
1628,Maou Dante,"Action, Horror, Supernatural",1
"(Source: ANN)\"",TV,Finished Airing,0
1629,Devilman Lady,"Action, Drama, Horror",1
"(Source: ANN)\"",TV,Finished Airing,0
1630,Yousei Hime Ren,"Adventure, Comedy, Fantasy",1
"(Source: ANN)\"",OVA,Finished Airing,0
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out,Sci-Fi,0
1632,Shintaisou: Shin,Hentai,0
Haneoka Fubuki is a little brother-in-low of Haneoka Miku who's been missing. While he is looking for his sister,he finds her at the house of Tomomi,and he gets close to Fujimiya Koyuki who was chosen by Tomomi not knowing his fate...,0
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
1633,Shintaisou: Kari,Hentai,0
1634,Ai Shimai: Futari no Kajitsu,Hentai,0
After he gets into a traffic accident with Yukie Kitazawa,an average housewife,,0
Not to be outdone,the elder Nogawa sicks his secretary on Yukie's teenage daughters,"Apr 27, 2001 to Sep 21, 2001",0
1635,Ai Shimai 2: Futari no Kajitsu,Hentai,0
"(Source: ANN)\"",OVA,Finished Airing,0
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,1
"(Source: ANN)\"",OVA,Finished Airing,0
1637,Kaze to Ki no Uta Sanctus: Sei Naru Kana,"Boys Love, Drama, Romance",0
1880,at the same school: Son of a viscount and a Roma prostitute (both deceased),and alienated by his family due to his heritage. Upon being sent to his new school,0
1638,Peter Pan no Bouken,"Adventure, Fantasy",1
"(Source: AnimeNfo)\"",TV,Finished Airing,0
1639,Boku no Pico,"Boys Love, Hentai",1
1640,Angel's Feather,"Boys Love, Drama, Fantasy, Romance, Sci-Fi, Supernatural",1
Hamura Shou is newly enrolled at Yuusei Academy. After hearing about a student named Misonou Kai from the headmaster,Shou comes to believe that Kai is his younger twin brother,after being attacked by a monster,0
1641,Iron Virgin Jun,"Action, Comedy, Fantasy",1
"(Source: AniDB)\"",OVA,Finished Airing,0
1642,Sugar Sugar Rune,"Comedy, Drama, Fantasy",1
1643,Sailor Victory,"Action, Comedy, Sci-Fi",1
"(Source: ANN)\"",OVA,Finished Airing,0
1644,Princess Rouge,"Fantasy, Romance",1
"(Source: ANN)\"",OVA,Finished Airing,0
1645,Herlock Saga: Nibelung no Yubiwa,"Action, Adventure, Drama, Sci-Fi",1
"(Source: ANN)\"",OVA,Finished Airing,0
1647,Kakugo no Susume,"Action, Horror, Sci-Fi, Ecchi",1
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",1
"(Source: AniDB)\"",OVA,Finished Airing,0
1650,Uchuu Senkan Yamato,"Action, Adventure, Award Winning, Drama, Sci-Fi",1
So far,any attempt to escape or retaliate has been instantly annihilated by the alien empire—until an emergency transmission from the planet Iscandar in a neighboring galaxy offers a glimmer of hope to save the doomed planet. Covertly,26.0,0
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Sci-Fi",1
"(Source: AniDB)\"",TV,Finished Airing,0
1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1654,Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,"Comedy, Drama, Girls Love, Romance",0
Hazumu confessed his love to Yasuna,but she turned him down him. To ease his heartbreak,he found out that something was wrong. It was not a shooting star,0
"(Source: ANN)\"",OVA,Finished Airing,0
1655,Nerima Daikon Brothers,Comedy,1
Their plans usually involve tracking down evil-doers and then stealing their ill-gotten gains. Yet,while they usually do put a stop to the villains,TV,0
1656,PostPet Momobin,Comedy,1
"(Source: ANN)\"",TV,Finished Airing,0
1657,Byston Well Monogatari: Garzey no Tsubasa,"Action, Fantasy",0
To make matters more complicated,there is another Chris who is still in the normal world!  He cannot control the events in Byston Well,"Sep 21, 1996 to Apr 9, 1997",0
1658,Karakuri no Kimi,"Action, Comedy, Fantasy, Horror, Supernatural",1
"(Source: ANN)\"",OVA,Finished Airing,0
1659,Mai-Otome Specials,"Comedy, Drama, Fantasy",0
1660,Kurogane Communication,"Action, Adventure, Drama, Sci-Fi",1
However,her life is far from a stable one. Not only is a lack of resources a concern,TV,0
1661,Cutey Honey,"Action, Sci-Fi",1
Aided by journalist Hayami Seiji,his ninja father,and sometimes as a beggar,0
"(Source: RightStuf)\"",TV,Finished Airing,0
1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi",0
It is the 21st century,and two young people were chosen. Adam was sent off into a space ship and was sent off into outer space...,,0
(Source: ANN,"AniDB)\"",UNKNOWN,0
1663,Haha wo Tazunete Sanzenri,"Adventure, Drama, Slice of Life",1
"(Source: Nippon Animation)\"",TV,Finished Airing,0
1664,Babel Nisei (2001),"Action, Adventure, Mystery, Sci-Fi, Supernatural",1
"(Source: AnimeNfo)\"",TV,Finished Airing,0
1665,Babel Nisei (OVA),"Action, Sci-Fi",1
"(Source: AnimeNfo)\"",OVA,Finished Airing,0
1666,Babel Nisei,"Adventure, Sci-Fi, Supernatural",1
"(Source: AnimeNfo)\"",TV,Finished Airing,0
1667,Barom One,"Action, Sci-Fi, Supernatural",1
"(Source: ANN)\"",TV,Finished Airing,0
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Sports",1
"(Source: ANN)\"",TV,Finished Airing,0
1669,Bakuten Shoot Beyblade 2002,"Action, Adventure, Comedy, Sci-Fi, Sports",1
"(Source: ANN)\"",TV,Finished Airing,0
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Sports",1
"(Source: ANN)\"",Movie,Finished Airing,0
1671,Soreyuke! Uchuu Senkan Yamamoto Youko II,"Action, Adventure, Sci-Fi",1
Of course meanwhile,Yohko and the rest of the Terra team (with one straggler) have crashed on a backwater world,,0
Every so often,a celebration takes place in one of the most beautiful places in the Universe... a cosmic Sakura fest! Since the Terra Team has been doing so well,,0
"(Source: AniDB)\"",OVA,Finished Airing,0
1672,Bomberman B-Daman Bakugaiden,"Comedy, Sci-Fi",0
1000 years ago,the beautiful B-da City was attacked by the Dark B-da in their quest to control the entire Blue Solar System. The heroic B-Daman,SHIRO BOM with his friends continue to patrol the Kingdom,0
"(Source: Wikipedia)\"",TV,Finished Airing,0
1673,Bomberman B-Daman Bakugaiden Victory,Sci-Fi,1
Joined by KIIRO BOM and KURO BOM,B-daman’s adventure to protect the Crysmond from the Devil Veders starts…,,0
"(Source: d-rights)\"",TV,Finished Airing,0
1674,Captain Tsubasa J,Sports,1
"(Source: ANN)\"",TV,Finished Airing,0
1675,Chou Robot Seimeitai Transformers Micron Densetsu,"Action, Sci-Fi",1
1676,Cosmo Warrior Zero,"Action, Adventure, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,"Adventure, Drama, Sci-Fi",0
1678,Cyborg 009: The Cyborg Soldier,"Action, Adventure, Sci-Fi",1
Black Ghost wishes to start the next major world war by flooding the market with weapons of mass destruction. It seems the nine brave cyborgs have their work cut out for them,"as Black Ghost is determined to bring those nine cyborgs down.\"",fall 2001,0
1679,Green Green Character DVD,"Comedy, Romance, Slice of Life, Ecchi",0
Character DVD #1 - Midori &amp; Reika,,,0
Character DVD #2 - Futaba &amp; Chigusa,,,0
"Character DVD #3 - Sanae &amp; Wakaba\"",OVA,Finished Airing,0
1681,Brave Story,"Action, Adventure, Fantasy",1
"(Source: ANN)\"",Movie,Finished Airing,0
1682,Baldr Force Exe Resolution,"Action, Drama, Sci-Fi",1
Soma Toru belongs to a hacking group,Steppen Wolf,he has to work for an anti-hacker organization,0
Working for them,he is looking for the person who killed his friend,,0
The three-way fights of the terrorist group,the security enterprise,,0
Based on the game by GIGA.,,,0
"(Source: ANN)\"",OVA,Finished Airing,0
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",1
"(Source: ANN)\"",TV,Finished Airing,0
1684,Dotto Koni-chan,Comedy,0
"(Source: ANN)\"",TV,Finished Airing,0
1685,Duel Masters,"Action, Comedy, Fantasy",1
Shobu Kirifuda is the best player at his local playground,and seeks to become a world-class master like his father. His first step on the road to conquest begins with winning a local tournament. Rather,but upon remembering the words of wisdom his father instilled into him,0
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Fantasy",1
"Ichigo Kurosaki and Rukia Kuchiki are two Soul Reapers who are used to dealing with Hollows that appear in Karakura Town. But when they encounter the hostile \"\"Blanks\"\"—souls devoid of memories and immune to the \"\"soul burial\"\" used by Reapers—they are thrown for a loop. Senna",a fellow Reaper that neither Ichigo or Rukia are familiar with,Movie,0
1688,Nanatsu-iro★Drops,Romance,1
"(Source: ANN)\"",TV,Finished Airing,0
1689,Byousoku 5 Centimeter,"Drama, Romance",1
Byousoku 5 Centimeter is a romantic drama that focuses on the mundane and harsh reality of long-distance relationships. Stuck in the past and unable to make any new memories,Takaki and Akari cling to the hope of seeing each other again. They live their everyday lives half-heartedly,"Mar 3, 2007",0
